Path;Class
?D:\Class_NN\Class_preprocessing_4400\3\26.jpgRotation-50.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\26.jpgRotation-90.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\27.jpgAverageingBlur-4.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\27.jpgClosing-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\27.jpgCrop-40x40.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\27.jpgDilation-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\27.jpgErosion-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\27.jpgGaussianBlur-0.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\27.jpgGaussianBlur-0.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\27.jpgMedianBlur-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\27.jpgMultiply-1.251.251.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\27.jpgMultiply-1.2511.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\27.jpgMultiply-1.51.51.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\27.jpgOpening-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\27.jpgOpening-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\27.jpgRotation-0.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\27.jpgRotation-15.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\27.jpgRotation-180.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\27.jpgRotation-20.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\27.jpgRotation-25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\27.jpgRotation-45.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\27.jpgRotation-5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\27.jpgRotation-50.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\27.jpgRotation-90.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\28.jpgAverageingBlur-4.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\28.jpgClosing-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\28.jpgCrop-40x40.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\28.jpgDilation-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\28.jpgErosion-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\28.jpgGaussianBlur-0.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\28.jpgGaussianBlur-0.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\28.jpgMedianBlur-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\28.jpgMultiply-1.251.251.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\28.jpgMultiply-1.2511.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\28.jpgMultiply-1.51.51.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\28.jpgOpening-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\28.jpgOpening-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\28.jpgRotation-0.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\28.jpgRotation-15.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\28.jpgRotation-180.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\28.jpgRotation-20.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\28.jpgRotation-25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\28.jpgRotation-45.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\28.jpgRotation-5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\28.jpgRotation-50.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\28.jpgRotation-90.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\29.jpgAverageingBlur-4.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\29.jpgClosing-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\29.jpgCrop-40x40.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\29.jpgDilation-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\29.jpgErosion-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\29.jpgGaussianBlur-0.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\29.jpgGaussianBlur-0.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\29.jpgMedianBlur-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\29.jpgMultiply-1.251.251.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\29.jpgMultiply-1.2511.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\29.jpgMultiply-1.51.51.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\29.jpgOpening-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\29.jpgOpening-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\29.jpgRotation-0.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\29.jpgRotation-15.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\29.jpgRotation-180.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\29.jpgRotation-20.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\29.jpgRotation-25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\29.jpgRotation-45.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\29.jpgRotation-5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\29.jpgRotation-50.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\29.jpgRotation-90.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\3.jpgAverageingBlur-4.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\3.jpgClosing-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\3.jpgCrop-40x40.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\3.jpgDilation-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\3.jpgErosion-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\3.jpgGaussianBlur-0.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\3.jpgGaussianBlur-0.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\3.jpgMedianBlur-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\3.jpgMultiply-1.251.251.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\3.jpgMultiply-1.2511.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\3.jpgMultiply-1.51.51.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\3.jpgOpening-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\3.jpgOpening-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\3.jpgRotation-0.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\3.jpgRotation-15.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\3.jpgRotation-180.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\3.jpgRotation-20.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\3.jpgRotation-25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\3.jpgRotation-45.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\3.jpgRotation-5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\3.jpgRotation-50.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\3.jpgRotation-90.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\30.jpgAverageingBlur-4.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\30.jpgClosing-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\30.jpgCrop-40x40.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\30.jpgDilation-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\30.jpgErosion-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\30.jpgGaussianBlur-0.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\30.jpgGaussianBlur-0.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\30.jpgMedianBlur-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\30.jpgMultiply-1.251.251.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\30.jpgMultiply-1.2511.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\30.jpgMultiply-1.51.51.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\30.jpgOpening-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\30.jpgOpening-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\30.jpgRotation-0.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\30.jpgRotation-15.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\30.jpgRotation-180.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\30.jpgRotation-20.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\30.jpgRotation-25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\30.jpgRotation-45.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\30.jpgRotation-5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\30.jpgRotation-50.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\30.jpgRotation-90.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\31.jpgAverageingBlur-4.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\31.jpgClosing-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\31.jpgCrop-40x40.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\31.jpgDilation-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\31.jpgErosion-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\31.jpgGaussianBlur-0.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\31.jpgGaussianBlur-0.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\31.jpgMedianBlur-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\31.jpgMultiply-1.251.251.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\31.jpgMultiply-1.2511.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\31.jpgMultiply-1.51.51.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\31.jpgOpening-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\31.jpgOpening-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\31.jpgRotation-0.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\31.jpgRotation-15.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\31.jpgRotation-180.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\31.jpgRotation-20.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\31.jpgRotation-25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\31.jpgRotation-45.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\31.jpgRotation-5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\31.jpgRotation-50.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\31.jpgRotation-90.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\32.jpgAverageingBlur-4.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\32.jpgClosing-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\32.jpgCrop-40x40.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\32.jpgDilation-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\32.jpgErosion-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\32.jpgGaussianBlur-0.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\32.jpgGaussianBlur-0.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\32.jpgMedianBlur-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\32.jpgMultiply-1.251.251.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\32.jpgMultiply-1.2511.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\32.jpgMultiply-1.51.51.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\32.jpgOpening-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\32.jpgOpening-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\32.jpgRotation-0.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\32.jpgRotation-15.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\32.jpgRotation-180.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\32.jpgRotation-20.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\32.jpgRotation-25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\32.jpgRotation-45.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\32.jpgRotation-5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\32.jpgRotation-50.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\32.jpgRotation-90.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\33.jpgAverageingBlur-4.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\33.jpgClosing-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\33.jpgCrop-40x40.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\33.jpgDilation-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\33.jpgErosion-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\33.jpgGaussianBlur-0.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\33.jpgGaussianBlur-0.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\33.jpgMedianBlur-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\33.jpgMultiply-1.251.251.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\33.jpgMultiply-1.2511.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\33.jpgMultiply-1.51.51.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\33.jpgOpening-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\33.jpgOpening-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\33.jpgRotation-0.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\33.jpgRotation-15.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\33.jpgRotation-180.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\33.jpgRotation-20.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\33.jpgRotation-25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\33.jpgRotation-45.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\33.jpgRotation-5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\33.jpgRotation-50.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\33.jpgRotation-90.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\34.jpgAverageingBlur-4.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\34.jpgClosing-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\34.jpgCrop-40x40.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\34.jpgDilation-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\34.jpgErosion-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\34.jpgGaussianBlur-0.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\34.jpgGaussianBlur-0.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\34.jpgMedianBlur-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\34.jpgMultiply-1.251.251.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\34.jpgMultiply-1.2511.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\34.jpgMultiply-1.51.51.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\34.jpgOpening-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\34.jpgOpening-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\34.jpgRotation-0.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\34.jpgRotation-15.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\34.jpgRotation-180.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\34.jpgRotation-20.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\34.jpgRotation-25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\34.jpgRotation-45.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\34.jpgRotation-5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\34.jpgRotation-50.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\34.jpgRotation-90.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\35.jpgAverageingBlur-4.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\35.jpgClosing-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\35.jpgCrop-40x40.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\35.jpgDilation-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\35.jpgErosion-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\35.jpgGaussianBlur-0.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\35.jpgGaussianBlur-0.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\35.jpgMedianBlur-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\35.jpgMultiply-1.251.251.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\35.jpgMultiply-1.2511.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\35.jpgMultiply-1.51.51.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\35.jpgOpening-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\35.jpgOpening-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\35.jpgRotation-0.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\35.jpgRotation-15.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\35.jpgRotation-180.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\35.jpgRotation-20.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\35.jpgRotation-25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\35.jpgRotation-45.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\35.jpgRotation-5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\35.jpgRotation-50.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\35.jpgRotation-90.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\36.jpgAverageingBlur-4.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\36.jpgClosing-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\36.jpgCrop-40x40.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\36.jpgDilation-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\36.jpgErosion-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\36.jpgGaussianBlur-0.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\36.jpgGaussianBlur-0.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\36.jpgMedianBlur-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\36.jpgMultiply-1.251.251.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\36.jpgMultiply-1.2511.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\36.jpgMultiply-1.51.51.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\36.jpgOpening-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\36.jpgOpening-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\36.jpgRotation-0.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\36.jpgRotation-15.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\36.jpgRotation-180.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\36.jpgRotation-20.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\36.jpgRotation-25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\36.jpgRotation-45.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\36.jpgRotation-5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\36.jpgRotation-50.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\36.jpgRotation-90.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\37.jpgAverageingBlur-4.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\37.jpgClosing-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\37.jpgCrop-40x40.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\37.jpgDilation-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\37.jpgErosion-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\37.jpgGaussianBlur-0.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\37.jpgGaussianBlur-0.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\37.jpgMedianBlur-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\37.jpgMultiply-1.251.251.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\37.jpgMultiply-1.2511.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\37.jpgMultiply-1.51.51.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\37.jpgOpening-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\37.jpgOpening-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\37.jpgRotation-0.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\37.jpgRotation-15.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\37.jpgRotation-180.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\37.jpgRotation-20.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\37.jpgRotation-25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\37.jpgRotation-45.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\37.jpgRotation-5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\37.jpgRotation-50.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\37.jpgRotation-90.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\38.jpgAverageingBlur-4.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\38.jpgClosing-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\38.jpgCrop-40x40.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\38.jpgDilation-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\38.jpgErosion-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\38.jpgGaussianBlur-0.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\38.jpgGaussianBlur-0.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\38.jpgMedianBlur-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\38.jpgMultiply-1.251.251.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\38.jpgMultiply-1.2511.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\38.jpgMultiply-1.51.51.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\38.jpgOpening-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\38.jpgOpening-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\38.jpgRotation-0.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\38.jpgRotation-15.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\38.jpgRotation-180.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\38.jpgRotation-20.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\38.jpgRotation-25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\38.jpgRotation-45.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\38.jpgRotation-5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\38.jpgRotation-50.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\38.jpgRotation-90.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\39.jpgAverageingBlur-4.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\39.jpgClosing-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\39.jpgCrop-40x40.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\39.jpgDilation-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\39.jpgErosion-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\39.jpgGaussianBlur-0.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\39.jpgGaussianBlur-0.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\39.jpgMedianBlur-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\39.jpgMultiply-1.251.251.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\39.jpgMultiply-1.2511.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\39.jpgMultiply-1.51.51.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\39.jpgOpening-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\39.jpgOpening-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\39.jpgRotation-0.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\39.jpgRotation-15.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\39.jpgRotation-180.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\39.jpgRotation-20.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\39.jpgRotation-25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\39.jpgRotation-45.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\39.jpgRotation-5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\39.jpgRotation-50.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\39.jpgRotation-90.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\4.jpgAverageingBlur-4.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\4.jpgClosing-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\4.jpgCrop-40x40.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\4.jpgDilation-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\4.jpgErosion-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\4.jpgGaussianBlur-0.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\4.jpgGaussianBlur-0.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\4.jpgMedianBlur-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\4.jpgMultiply-1.251.251.25.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\4.jpgMultiply-1.2511.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\4.jpgMultiply-1.51.51.5.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\4.jpgOpening-1.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\4.jpgOpening-3.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\4.jpgRotation-0.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\4.jpgRotation-15.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\4.jpgRotation-180.jpg;3
?D:\Class_NN\Class_preprocessing_4400\3\4.jpgRotation-20.jpg;3
